"","Kode Barang","Nama Barang","Merk","No Org","No Prod","Mobil","Harga Jual","Harga Beli","Stok","max stok","Total Penjualan"
"","00002093","KARET PAKU PAYUNG","","","","","3000","0","22","","504"
"","00002094","KASA ALMINI","","","","","NaN","0","0","",""
"","00002095","KASA ALMINI ECER","","","","","NaN","0","0","",""
"","00002096","KASA PARABOLA HITAM","","","","","230000","0","0","","3"
"","00002098","KASA PARABOLA PUTIH","","","","","260000","0","0","","8"
"","00002100","KASA PLASTIK ECER","","","","","NaN","0","0","",""
"","00002101","KASA STRIMIN COKLAT","","","","","NaN","0","0","",""
"","00002102","KASA STRIMIN CREAM","","","","","NaN","0","0","",""
"","00002103","KASA STRIMIN ECER","","","","","NaN","0","0","",""
"","00002104","KASUTAN KAYU","","","","","12000","0","0","","30"
"","00002105","KASUTAN PVC","","","","","10000","0","19","","146"
"","00002106","KASUTAN SENG","","","","","NaN","0","0","",""
"","00002107","KAWAT 10  ECER","","","","","NaN","0","0","",""
"","00002108","KAWAT 12","","","","","NaN","0","0","",""
"","00002109","KAWAT 12 ECER","","","","","NaN","0","0","",""
"","00002110","KAWAT 12 ECER","","","","","NaN","0","0","",""
"","00002111","KAWAT 14","","","","","NaN","0","0","",""
"","00002112","KAWAT 14 ECER","","","","","NaN","0","0","",""
"","00002114","KAWAT 16","","","","","600000","0","0","","3"
"","00002115","KAWAT 16 ECER","","","","","NaN","0","0","",""
"","00002116","KAWAT 16 ECER","","","","","NaN","0","0","",""
"","00002117","KAWAT 18","","","","","NaN","0","0","",""
"","00002118","KAWAT 18 ECER","","","","","NaN","0","0","",""
"","00002119","KAWAT 18 ECER","","","","","NaN","0","0","",""
"","00002120","KAWAT 20","","","","","NaN","0","0","",""
"","00002122","KAWAT 20 ECER","","","","","NaN","0","0","",""
"","00002123","KAWAT 6","","","","","NaN","0","0","",""
"","00002124","KAWAT 6 ECER","","","","","NaN","0","0","",""
"","00002125","KAWAT 6 ECERAN","","","","","NaN","0","0","",""
"","00002126","KAWAT AYAK","","","","","120000","0","0","","5"
"","00002127","KAWAT AYAK ECER","","","","","14000","0","0","","36.85"
"","00002128","KAWAT AYAM","","","","","165000","0","0","","22"
"","00002129","KAWAT AYAM ECER","","","","","13000","0","0","","23"
"","00002130","KAWAT DURI","","","","","73000","0","7","","436"
"","00002131","KAWAT HARMONIKA","","","","","450000","0","0","","11"
"","00002132","KAWAT HARMONIKA 1,4 X 25 MTR","","","","","NaN","0","0","",""
"","00002135","KAWAT LAS RB 26 2.6 MM","","","","","165000","0","0","","8"
"","00002136","KAWAT LAS RB 26 3.2 MM","","","","","125000","0","0","","4"
"","00002137","KAWAT LOKET","","","","","110000","0","0","","8"
"","00002138","KAWAT LOKET 1","","","","","NaN","0","0","",""
"","00002139","KAWAT LOKET 1/4","","","","","100000","0","0","","6"
"","00002143","KAYU 3/20/400","","","","","NaN","0","0","",""
"","00002144","KAYU 3/25/400","","","","","NaN","0","0","",""
"","00002145","KAYU 3/5/100","","","","","32000","0","0","","485"
"","00002146","KAYU 3/5/150","","","","","NaN","0","0","",""
"","00002147","KAYU 3/5/300","","","","","NaN","0","0","",""
"","00002148","KAYU 4/6/100","","","","","NaN","0","0","",""
"","00002149","KAYU 4/6/150","","","","","NaN","0","0","",""
"","00002150","KAYU 4/6/250","","","","","NaN","0","0","",""
"","00002151","KAYU 4/6/350","","","","","NaN","0","0","",""
"","00002152","KAYU 5/7/100","","","","","NaN","0","0","",""
"","00002153","KAYU 5/7/200","","","","","NaN","0","0","",""
"","00002154","KAYU 5/7/350","","","","","NaN","0","0","",""
"","00002155","KAYU KAMPER 3/10/400","","","","","NaN","0","0","",""
"","00002156","KAYU KAMPER 4/6/400","","","","","NaN","0","0","",""
"","00002157","KAYU KAMPER 5/7","","","","","NaN","0","0","",""
"","00002158","KAYU KELAPA 6/12/500","","","","","NaN","0","0","",""
"","00002159","KAYU KLAPA 2/3/400 ","","","","","NaN","0","0","",""
"","00002160","KAYU KLAPA 3/10 /400","","","","","NaN","0","0","",""
"","00002161","KAYU KLAPA 3/5/300","","","","","NaN","0","0","",""
"","00002162","KAYU KLAPA 3/5/400","","","","","NaN","0","0","",""
"","00002163","KAYU KLAPA 3/5/400","","","","","33000","0","0","","100"
"","00002164","KAYU KLAPA 4/6/200","","","","","NaN","0","0","",""
"","00002165","KAYU KLAPA 4/6/300","","","","","NaN","0","0","",""
"","00002166","KAYU KLAPA 4/6/400","","","","","10500","0","0","","10"
"","00002167","KAYU KLAPA 4/6/400","","","","","NaN","0","0","",""
"","00002168","KAYU KLAPA 4/6/500","","","","","NaN","0","0","",""
"","00002169","KAYU KLAPA 5/7/400","","","","","NaN","0","0","",""
"","00002170","KAYU KLAPA 6/12 X 1/ 1/2","","","","","NaN","0","0","",""
"","00002171","KAYU KLAPA 6/12/400","","","","","1","0","0","","836"
"","00002172","KAYU KLAPA 6/12/500","","","","","NaN","0","0","",""
"","00002173","KAYU MC 2/3/400","","","","","NaN","0","0","",""
"","00002174","KAYU MC 3/5","","","","","NaN","0","0","",""
"","00002175","KAYU MRT3/5","","","","","175000","0","0","","7"
"","00002176","KAYU MC 4/6","","","","","NaN","0","0","",""
"","00002177","KAYU MRT 4/6","","","","","145000","0","0","","189"
"","00002178","KAYU MRT 5/7","","","","","175000","0","0","","1"
"","00002179","KAYU MR 2/3","","","","","NaN","0","0","",""
"","00002180","KAYU MR 2/3/400","","","","","NaN","0","0","",""
"","00002181","KAYU MR 3/10/200","","","","","NaN","0","0","",""
"","00002182","KAYU MR 3/10/400","","","","","NaN","0","0","",""
"","00002183","KAYU MR 3/30/400","","","","","NaN","0","0","",""
"","00002184","KAYU MR 3/5/200","","","","","NaN","0","0","",""
"","00002185","KAYU MR 3/5/200","","","","","NaN","0","0","",""
"","00002186","KAYU MR 3/5/400","","","","","33000","0","12","","4321"
"","00002187","KAYU MR 3/5/400","","","","","35000","0","127","","1202"
"","00002188","KAYU MR 3/9/200","","","","","NaN","0","0","",""
"","00002189","KAYU MR 4/10/400","","","","","NaN","0","0","",""
"","00002190","KAYU MR 4/6/100","","","","","NaN","0","0","",""
"","00002191","KAYU MR 4/6/200","","","","","NaN","0","0","",""
"","00002192","KAYU MR 4/6/300","","","","","NaN","0","0","",""
"","00002193","KAYU MR 4/6/400","","","","","44600","0","77","","2087"
"","00002194","KAYU MR 4/6/400","","","","","35000","0","0","","4045"
"","00002195","KAYU MR 5/10/200","","","","","NaN","0","0","",""
"","00002196","KAYU MR 5/10/400","","","","","NaN","0","0","",""
"","00002197","KAYU MR 5/7/400","","","","","NaN","0","0","",""
"","00002198","KAYU MR 5/7/400","","","","","46500","0","0","","443"
"","00002199","KAYU MR 6/10/400","","","","","79300","0","0","","88"
"","00002200","KAYU MR 6/12/200","","","","","NaN","0","0","",""
"","00002201","KAYU MR 6/12/300","","","","","NaN","0","0","",""
"","00002202","KAYU MR 6/12/400","","","","","95500","0","0","","194"
"","00002203","KAYU MR 6/15/400","","","","","NaN","0","0","",""
"","00002204","KAYU MR 8/12/400","","","","","NaN","0","0","",""
"","00002205","KDD 1","","","","","5000","0","38","","61"
"","00002206","KDD 1/2","","","","","3000","0","178","","305"
"","00002207","KDD 1/2 KUNINGAN","","","","","NaN","0","0","",""
"","00002208","KDD 1/2 X 3/4","","","","","NaN","0","0","",""
"","00002209","KDD 1/2 X 3/4 KUNINGAN","","","","","NaN","0","0","",""
"","00002210","KDD 3/4","","","","","4000","0","339","","575"
"","00002211","KDD 3/4 KUNINGAN","","","","","7000","0","0","","10"
"","00002212","KENI 1","","","","","4100","0","0","","725"
"","00002213","KENI 1 1/2 BESI","","","","","20000","0","14","","89"
"","00002214","KENI 1 1/2 DV MASPION","","","","","5000","0","234","","852"
"","00002215","KENI 1 1/2 TS","","","","","NaN","0","0","",""
"","00002216","KENI 1 1/4 BESI","","","","","16000","0","3","","52"
"","00002217","KENI 1 1/4 DV MSP","","","","","4000","0","82","","625"
"","00002218","KENI 1 1/4 TS","","","","","NaN","0","0","",""
"","00002219","KENI 1 BESI","","","","","12000","0","0","","65"
"","00002220","KENI 1 X 3/4 BESI","","","","","NaN","0","0","",""
"","00002221","KENI 1/2","","","","","5000","0","0","","599"
"","00002222","KENI 1/2 BESI","","","","","8600","0","8","","193"
"","00002223","KENI 10 SKW","","","","","NaN","0","0","",""
"","00002224","KENI 2 1/2 DV MSP","","","","","7000","0","0","","1423"
"","00002225","KENI 2 1/2 SKW","","","","","NaN","0","0","",""
"","00002226","KENI 2 1/2 TS","","","","","NaN","0","0","",""
"","00002227","KENI 2 BESI","","","","","26000","0","4","","30"
"","00002228","KENI 2 SKW","","","","","NaN","0","0","",""
"","00002229","KENI 2 TS","","","","","10000","0","0","","1"
"","00002230","KENI 2"" DV MSP","","","","","4000","0","220","","1236"
"","00002231","KENI 3 45 DERAJAT","","","","","NaN","0","0","",""
"","00002232","KENI 3 DV MSP","","","","","11000","0","0","","2409"
"","00002233","KENI 3 SKW","","","","","NaN","0","0","",""
"","00002234","KENI 3 TS","","","","","14400","0","0","","36"
"","00002235","KENI 3/4","","","","","4000","0","0","","3723"
"","00002236","KENI 3/4 BESI","","","","","9000","0","11","","125"
"","00002237","KENI 3/4 X 1/2","","","","","NaN","0","0","",""
"","00002238","KENI 4 DV MASPION","","","","","20000","0","0","","1115"
"","00002239","KENI 4 KOREA","","","","","NaN","0","0","",""
"","00002240","KENI 4 SKW","","","","","13000","0","0","","165"
"","00002241","KENI 4 TS","","","","","34000","0","0","","57"
"","00002242","KENI 4"" 45 DERAJAT","","","","","11200","0","0","","20"
"","00002243","KENI 5 DV MASPION","","","","","30000","0","2","","88"
"","00002244","KENI 5'' SKW","","","","","NaN","0","0","",""
"","00002245","KENI 6 SKW","","","","","NaN","0","0","",""
"","00002246","KENI 8 TS","","","","","NaN","0","0","",""
"","00002247","KENI CLIPSAL","","","","","NaN","0","0","",""
"","00002248","KENI LISTRIK 5/8","","","","","NaN","0","0","",""
"","00002249","KENI TL KTK 4 MSP","","","","","14000","0","15","","5"
"","00002250","KENI TL KTK 8''","","","","","55000","0","5","","10"
"","00002251","KERAMIK 30/30 PUTIH ITALIANA","","","","","NaN","0","0","",""
"","00002252","KERAMIK ABU-ABU 40 X 40","","","","","38500","0","0","","2015"
"","00002253","KERAMIK ASIA CREAM 40 X 40 1MT","","","","","NaN","0","0","",""
"","00002254","KERAMIK DINDING 20 X 25","","","","","40000","0","0","","20"
"","00002255","KERAMIK G 555400","","","","","NaN","0","0","",""
"","00002256","KERAMIK LANTAI 20 X 20","","","","","NaN","0","0","",""
"","00002257","KERAMIK PLATINUM LANTAI 40X40 1MT","","","","","NaN","0","0","",""
"","00002258","KERAMIK PLATINUM BRACO 25X33","","","","","NaN","0","0","",""
"","00002259","KERAMIK PUTIH 30 X 30","","","","","60000","0","0","","2"
"","00002260","KEREKAN BURUNG","","","","","NaN","0","0","",""
"","00002261","KERTAS GOSOK NO.0 (NO.150) NORTON","","","","","400000","0","0","","2"
"","00002262","KERTAS GOSOK NO.0 ECER","","","","","12000","0","0","","353"
"","00002263","KERTAS GOSOK NO.0 FLYING WHEEL","","","","","6000","0","22","","285"
"","00002264","KERTAS GOSOK NO.00 ECER","","","","","13000","0","0","","54"
"","00002265","KERTAS GOSOK NO.00 [180] NORTON","","","","","NaN","0","0","",""
"","00002266","KERTAS GOSOK NO.000 240 ECER","","","","","NaN","0","0","",""
"","00002267","KERTAS GOSOK NO.000 [240] NORTON","","","","","NaN","0","0","",""
"","00002269","KERTAS GOSOK NO.1 1/2 FLYING WHEEL","","","","","7000","0","31","","298"
"","00002270","KERTAS GOSOK NO.1 1/2 [100] NORTON","","","","","400000","0","0","","2"
"","00002271","KERTAS GOSOK NO.1 ECER","","","","","13000","0","0","","202"
"","00002272","KERTAS GOSOK NO.1 FLYING WHEEL","","","","","7000","0","626","","338"
"","00002273","KERTAS GOSOK NO.100 FUJI STAR","","","","","3000","0","0","","180"
"","00002274","KERTAS GOSOK NO.1000 FUJI STAR","","","","","7000","0","34","","919"
"","00002275","KERTAS GOSOK NO.120 FUJI STAR","","","","","6000","0","3","","506"
"","00002276","KERTAS GOSOK NO.1200 FUJISTAR","","","","","5000","0","0","","400"
"","00002277","KERTAS GOSOK NO.150 FUJI STAR","","","","","5000","0","0","","500"
"","00002278","KERTAS GOSOK NO.180 FUJI STAR","","","","","8000","0","0","","530"
"","00002279","KERTAS GOSOK NO.180 TAIYO ECER","","","","","NaN","0","0","",""
"","00002280","KERTAS GOSOK NO.1[120]","","","","","440000","0","0","",""
"","00002281","KERTAS GOSOK NO.2 1/2 ATA","","","","","NaN","0","0","",""
"","00002282","KERTAS GOSOK NO.2 1/2 ECER","","","","","NaN","0","0","",""
"","00002283","KERTAS GOSOK NO.2 1/2 FLYING WHEEL","","","","","2350","0","0","",""
"","00002284","KERTAS GOSOK NO.2 1/2[60]","","","","","NaN","0","0","",""
"","00002285","KERTAS GOSOK NO.2 ECER","","","","","10000","0","0","","205"
"","00002286","KERTAS GOSOK NO.2 FLYING WHEEL","","","","","7000","0","0","","350"
"","00002287","KERTAS GOSOK NO.2 [80] NORTON","","","","","445000","0","0","","3"
"","00002288","KERTAS GOSOK NO.220 DIAMOND","","","","","NaN","0","0","",""
"","00002289","KERTAS GOSOK NO.220 FUJI STAR","","","","","5000","0","1.5","","468.5"
"","00002290","KERTAS GOSOK NO.220 TAIYO","","","","","NaN","0","0","",""
"","00002291","KERTAS GOSOK NO.240 FUJI STAR","","","","","3500","0","0","","562"
"","00002292","KERTAS GOSOK NO.280 FUJI STAR","","","","","5000","0","0","","209"
"","00002293","KERTAS GOSOK NO.280 HAMMER","","","","","NaN","0","0","",""
"","00002294","KERTAS GOSOK NO.3 (40)","","","","","NaN","0","0","",""
"","00002295","KERTAS GOSOK NO.3 ECER [40]","","","","","NaN","0","0","",""
"","00002296","KERTAS GOSOK NO.320 FUJI STAR","","","","","5000","0","0","","355"
"","00002297","KERTAS GOSOK NO.360 FUJI STAR","","","","","5000","0","0","","300"
"","00002298","KERTAS GOSOK NO.400 FUJI STAR","","","","","8000","0","0","","508"
"","00002299","KERTAS GOSOK RESIBON","","","","","NaN","0","0","",""
"","00002300","KERTAS GOSOK TAIYO 240 ECER","","","","","NaN","0","0","",""
"","00002302","KERTAS GOSOK TAIYO AA 80 ECER","","","","","NaN","0","0","",""
"","00002303","KERTAS GOSOK TAIYO NO.100","","","","","NaN","0","0","",""
"","00002304","KERTAS GOSOK TAIYO NO.120","","","","","10000","0","0","",""
"","00002305","KIKIR BIASA","","","","","15000","0","1","","95"
"","00002306","KIKIR KAYU CAP JK","","","","","11000","0","0","","16"
"","00002307","KIPAS TV","","","","","NaN","0","0","",""
"","00002308","KLAKER ARTCO","","","","","NaN","0","0","",""
"","00002309","KLEM 1 1/2"" PLASTIK","","","","","2500","0","73","","27"
"","00002310","KLEM 1 1/2'' SENG","","","","","700","0","0","","132"
"","00002311","KLEM 1 1/4"" PLASTIK","","","","","3000","0","87","","13"
"","00002312","KLEM 1 1/4"" SENG","","","","","2000","0","57","","103"
"","00002313","KLEM 1"" PLASTIK","","","","","2000","0","4","","96"
"","00002314","KLEM 1"" SENG","","","","","1500","0","0","","30"
"","00002315","KLEM 1/2"" PLASTIK","","","","","1500","0","31","","110"
"","00002316","KLEM 1/2"" SENG","","","","","1500","0","47","","173"
"","00002317","KLEM 2 1/2"" PLASTIK","","","","","3000","0","73","","27"
"","00002318","KLEM 2"" SENG","","","","","3000","0","71","","59"
"","00002319","KLEM 2,5 SENG","","","","","2000","0","65","","68"
"","00002320","KLEM 3"" PLASTIK","","","","","2500","0","53","","47"
"","00002321","KLEM 3"" SENG","","","","","2500","0","2","","138"
"","00002322","KLEM 3/4"" PLASTIK","","","","","1000","0","9","","342"
"","00002323","KLEM 3/4"" SENG","","","","","2000","0","1","","449"
"","00002324","KLEM 4"" PLASTIK","","","","","2500","0","106","","44"
"","00002325","KLEM 4"" SENG","","","","","4000","0","13","","120"
"","00002326","KLEM 5/8","","","","","1000","0","0","","50"
"","00002327","KLEM KABEL 10 MM BIASA","","","","","NaN","0","0","",""
"","00002328","KLEM KABEL 10 MM IMUNDEX","","","","","14600","0","19","","110"
"","00002329","KLEM KABEL 12 MM BIASA","","","","","NaN","0","0","",""
"","00002330","KLEM KABEL 12 MM MG","","","","","23000","0","10","","25"
"","00002331","KLEM KABEL 14 MM BIASA","","","","","NaN","0","0","",""
"","00002332","KLEM KABEL 5 MM BIASA","","","","","NaN","0","0","",""
"","00002333","KLEM KABEL 5 MM MEET","","","","","NaN","0","0","",""
"","00002334","KLEM KABEL 5 MM MG","","","","","NaN","0","0","",""
"","00002335","KLEM KABEL 7 MM IMUNDEX","","","","","14000","0","19","","45"
"","00002336","KLEM KABEL 8 MM IMUNDEX","","","","","12600","0","20","","101"
"","00002337","KLEM KABEL 9 MM IMUNDEX","","","","","20000","0","20","","107"
"","00002338","KLEM SELANG 1/2 KECIL","","","","","NaN","0","0","",""
"","00002339","KLEM SELANG 2""","","","","","NaN","0","0","",""
"","00002340","KLEM SELANG NO.0","","","","","2000","0","1","","197"
"","00002341","KLEM SELANG NO.00","","","","","1500","0","0","","307"
"","00002342","KLOSED DUDUK AMSTAD GAYA BIRU","","","","","NaN","0","0","",""
"","00002343","KLOSED DUDUK AMSTAD HIJAU","","","","","NaN","0","0","",""
"","00002344","KLOSED DUDUK AMSTAD IVORY","","","","","NaN","0","0","",""
"","00002345","KLOSED DUDUK AMSTAD PINK","","","","","NaN","0","0","",""
"","00002346","KLOSED DUDUK AMSTAD PUTIH","","","","","1538000","0","0","","1"
"","00002347","KLOSED DUDUK GAYA AMSTAD BEGIYE","","","","","NaN","0","0","",""
"","00002348","KLOSED DUDUK INA BIRU","","","","","525000","0","9","","12"
"","00002349","KLOSED DUDUK INA CREAM","","","","","500000","0","9","","11"
"","00002350","KLOSED DUDUK INA HIJAU","","","","","NaN","0","0","",""
"","00002351","KLOSED DUDUK INA PINK","","","","","NaN","0","0","",""
"","00002352","KLOSED DUDUK INA PUTIH","","","","","500000","0","2","","20"
"","00002353","KLOSED DUDUK LOLO PUTIH","","","","","285000","0","0","","4"
"","00002354","KLOSED DUDUK MEIYE BIRU","","","","","NaN","0","0","",""
"","00002355","KLOSED DUDUK MEIYE CREAM","","","","","NaN","0","0","",""
"","00002356","KLOSED DUDUK MEIYE IJO","","","","","NaN","0","0","",""
"","00002357","KLOSED JONGKOK AMSTAD BEIGE","","","","","NaN","0","0","",""
"","00002358","KLOSED JONGKOK AMSTAD BIRU MUDA","","","","","NaN","0","0","",""
"","00002359","KLOSED JONGKOK AMSTAD BIRU TUA","","","","","NaN","0","0","",""
"","00002360","KLOSED JONGKOK AMSTAD IVORY","","","","","NaN","0","0","",""
"","00002361","KLOSED JONGKOK AMSTAD MERAH MAROON","","","","","NaN","0","0","",""
"","00002362","KLOSED JONGKOK AMSTAD PINK","","","","","NaN","0","0","",""
"","00002363","KLOSED JONGKOK AMSTAD PUTIH","","","","","NaN","0","0","",""
"","00002364","KLOSED JONGKOK GLOBAL CREAM","","","","","NaN","0","0","",""
"","00002365","KLOSED JONGKOK GLOBAL IJO","","","","","NaN","0","0","",""
"","00002366","KLOSED JONGKOK INA BIRU","","","","","140000","0","0","","106"
"","00002367","KLOSED JONGKOK INA HIJAU","","","","","NaN","0","0","",""
"","00002368","KLOSED JONGKOK INA IVORY","","","","","NaN","0","0","",""
"","00002369","KLOSED JONGKOK INA PINK","","","","","NaN","0","0","",""
"","00002370","KLOSED JONGKOK INA PUTIH","","","","","143000","0","0","","55"
"","00002371","KLOSED JONGKOK VITO BIRU","","","","","72000","0","0","","51"
"","00002372","KLOSED JONGKOK VITO CREAM","","","","","80000","0","0","","6"
"","00002373","KLOSED JONGKOK VITO HIJAU","","","","","100000","0","0","","6"
"","00002374","KLOSED JONGKOK VITO PINK","","","","","79000","0","0","","41"
"","00002375","KLOSED JONGKOK VITO PUTIH","","","","","72500","0","0","","70"
"","00002376","KLOSED MONOBLOK GRANADA AMSTAD BLUE","","","","","NaN","0","0","",""
